TILE_ID,NUMBER,ra,dec,CLASS_STAR,uJAVA,J0378,J0395,J0410,J0430,gSDSS,J0515,rSDSS,J0660,iSDSS,J0861,zSDSS,StellarLoMaR,isTrain,isSimbad,High_confidence,teff_lasp,logg_lasp,feh_lasp
86728,7739,154.7829651,31.74204092,0.944,15.3928566,15.1811886,14.9400978,14.1401939,13.9784813,13.4143267,13.2577372,12.749054,12.6631746,12.5282917,12.4337177,12.4073963,0.821777344,0,0,0,4815.68,3.484,-0.241
86728,8020,154.9852177,31.7138119,0.999,15.1728888,14.9913273,14.6736984,13.854969,13.6096764,12.9812431,12.7991619,12.248107,12.1511316,11.9804573,11.8974829,11.8697367,0.75,0,0,0,,,
86728,12063,154.176318,32.28856648,0.909,17.3908749,17.0572567,16.9927902,16.5879726,16.5346832,16.1233063,15.9336815,15.5805655,15.4883976,15.3361206,15.2582951,15.236618,0.677734375,0,0,0,,,
86728,12768,154.3177785,32.25839269,0.982,15.0003633,14.8186693,14.5535393,13.8071804,13.6008615,13.0259428,12.8353863,12.336154,12.249712,12.0894022,12.0166254,11.9906187,0.91015625,0,0,0,,,
86728,13400,154.6367223,32.17879131,0.942,17.3123341,16.7963238,16.8182678,16.1520061,16.0257053,15.5292292,15.3179703,14.8686266,14.7771425,14.5647535,14.4784546,14.4523973,0.962890625,0,0,1,,,
86728,13771,153.8720262,32.16346895,0.952,15.5001278,15.365118,14.9542685,14.0664396,13.7499714,13.0445099,12.844964,12.2329493,12.1325064,11.9583654,11.8515215,11.82617,0.965332031,0,0,1,,,
90970,1341,114.5004377,40.92054889,0.997,15.7856798,15.5665636,15.3667145,14.5958519,14.4066753,13.783886,13.5620079,13.060957,12.9639978,12.7947664,12.7048502,12.6816387,0.866699219,0,0,0,,,
90970,1469,115.0666805,40.92756417,0.9,15.7672853,15.6267414,15.1826305,14.3908482,14.0660019,13.382165,13.1963825,12.5729752,12.4618664,12.2909756,12.1818161,12.1539612,0.954101563,0,0,1,,,
90970,1478,115.3388807,40.93450769,0.999,17.7115288,17.5417175,17.111702,16.1627026,15.7690372,14.8863983,14.6421814,13.8717213,13.7221394,13.4396305,13.2756205,13.2252035,0.973632813,0,0,1,,,
90970,1795,114.5265644,40.95380544,1,18.1905823,17.8479996,17.6914101,16.9159451,16.8120251,16.2279072,16.0075722,15.5557108,15.4752874,15.3250856,15.2425356,15.2184782,0.869628906,0,0,0,,,
90970,2991,114.4454468,41.02325054,0.999,17.1727638,16.8704624,16.8185959,16.0763702,15.9980173,15.4668179,15.2801723,14.8155174,14.7257423,14.5609808,14.4927359,14.4673615,0.806152344,0,0,0,,,
90970,3176,114.680535,41.0315378,0.97,16.6688118,16.4198227,16.2545319,15.3905888,15.2046556,14.5625191,14.3699627,13.8014584,13.6950016,13.4996567,13.3951769,13.3649263,0.96875,0,0,1,,,
90970,3429,114.712985,41.05149272,0.983,18.1563034,18.0247726,17.4233894,16.6744061,16.2911663,15.6077175,15.4361382,14.7859974,14.6635923,14.5050383,14.4080019,14.3756151,0.895996094,0,0,0,,,
90970,3555,114.9017298,41.04448111,0.999,15.7960234,15.5935459,15.2393074,14.3861055,14.0974054,13.3981199,13.1929731,12.593255,12.4857254,12.3026848,12.2064171,12.1724653,0.975097656,0,0,1,,,
90970,4254,114.3402708,41.08755538,0.999,15.6747217,15.4014254,15.2139301,14.3830204,14.1898603,13.5690794,13.3727846,12.819088,12.7185774,12.5378237,12.4413404,12.411974,0.988769531,0,0,1,,,
90970,4282,114.9590938,41.10260178,0.985,17.9863853,17.8994541,17.5356789,16.7941132,16.5803032,15.9365616,15.7476501,15.2261791,15.1144295,14.9595079,14.8728886,14.8373175,0.823730469,0,0,0,,,
90970,4792,115.7281244,41.12722147,1,16.7256432,16.4960384,16.2595005,15.4768333,15.2587471,14.7246876,14.5139933,14.0500708,13.9626369,13.8051796,13.7167416,13.6963692,0.929199219,0,0,0,,,
90970,4995,114.2747754,41.13971943,1,17.9497185,17.6418266,17.4631424,16.7519341,16.6017761,16.0249691,15.8227892,15.3298235,15.2454767,15.0668287,14.9698505,14.9489832,0.786621094,0,0,0,,,
90970,5562,115.2748956,41.17373977,0.998,17.4794426,17.364624,17.1486397,16.4411049,16.3229294,15.7552633,15.5878782,15.1400957,15.0611219,14.9137068,14.8663368,14.8508892,0.639160156,0,0,0,,,
90970,6169,115.9411123,41.19918359,0.95,17.1547298,16.9446259,16.6644611,15.8790731,15.6726599,15.0544519,14.8462868,14.3088341,14.2040997,14.0349102,13.9299355,13.904356,0.791992188,0,0,0,,,
90970,6362,115.4489365,41.20530078,0.999,17.8245049,17.3980579,17.1295891,16.3514137,16.1590424,15.1746922,15.0356026,13.9443054,13.5984497,13.0590963,12.7342491,12.6447649,0.789550781,0,0,0,,,
90970,6886,115.8453889,41.23330485,0.884,15.9237595,15.7115345,15.5096388,14.7437334,14.6317825,14.0500832,13.8625402,13.3809872,13.2862434,13.1324968,13.058279,13.0364132,0.893066406,0,0,0,,,
90970,7113,114.9711567,41.25327523,0.984,17.2594147,17.1766815,16.7609482,15.9372444,15.6536169,15.0125809,14.8482723,14.2465944,14.1331291,13.984766,13.8872862,13.8596115,0.776855469,0,0,0,,,
90970,7154,115.9205021,41.25171426,0.957,17.4668655,17.3100319,16.8728275,16.1522751,15.9480114,15.2869072,15.0787373,14.5552826,14.4556246,14.2618179,14.1673765,14.1495495,0.884765625,0,0,0,,,
90970,7419,114.8427792,41.2713219,0.981,17.8890686,17.5549469,17.4200439,16.7293434,16.586216,16.0611897,15.8537169,15.421545,15.335227,15.167942,15.086504,15.0755043,0.875,0,0,0,,,
90970,7684,115.6454452,41.27677763,0.99,16.1122341,15.9162064,15.6198606,14.8378725,14.659482,14.0500994,13.8772278,13.3380508,13.2453156,13.0760746,12.9924984,12.9617004,0.984375,0,0,1,,,
90970,8298,115.1402018,41.3148252,0.997,16.5495148,16.2886219,16.0833397,15.3362236,15.1864948,14.5660944,14.3542728,13.85322,13.7484655,13.5657377,13.4634094,13.4365139,0.982421875,0,0,1,,,
90970,8361,115.7490121,41.32260753,0.974,18.1855965,17.9003563,17.786499,16.984478,16.8719769,16.3353691,16.1326218,15.6870651,15.5974741,15.447032,15.356678,15.3405018,0.735351563,0,0,0,,,
90970,8418,115.7272801,41.32483749,0.999,17.1550751,16.8625336,16.7432308,16.0498047,15.9074259,15.4066219,15.1992655,14.7795439,14.6941757,14.559474,14.4720726,14.4521093,0.821777344,0,0,0,,,
90970,9241,114.5873007,41.37433702,0.979,17.7517052,17.4243584,17.455307,16.9251938,16.800108,16.4009056,16.2204304,15.8696022,15.8014069,15.6415882,15.5941391,15.5680866,0.782714844,0,0,0,,,
90970,9597,114.3332709,41.37662216,0.998,15.0119371,14.8587275,14.5839119,13.8060226,13.5982428,13.009058,12.8212452,12.3150702,12.2079353,12.0578299,11.9747868,11.9516802,0.915527344,0,0,0,,,
90970,10401,115.8541053,41.4218901,0.999,15.9424343,15.7426834,15.3826389,14.5446663,14.2415247,13.5318432,13.3075857,12.7101202,12.6036901,12.4315853,12.3147202,12.2842464,0.984375,0,0,1,,,
90970,11113,115.1813366,41.4678536,0.928,15.3706379,15.1518688,15.0139713,14.3264256,14.2208347,13.700654,13.5225592,13.0988617,13.0204277,12.8856506,12.8217392,12.8010979,0.876953125,0,0,0,,,
90970,11401,115.3811446,41.48778199,0.922,15.4181452,14.9001131,14.8210888,14.4443283,14.3458757,14.0529833,13.9104605,13.623064,13.5729837,13.4573097,13.4187546,13.4094019,0.756835938,0,0,0,,,
90970,11662,114.8886511,41.49918998,0.993,15.6439352,15.4399843,15.2618952,14.5279551,14.4124947,13.8791809,13.7275953,13.2634411,13.176033,13.0355644,12.9694576,12.9411669,0.8125,0,0,0,,,
90970,12012,115.7732869,41.52370871,1,17.3907871,17.1275139,17.0599213,16.3015594,16.2059555,15.6665516,15.488307,15.0320024,14.938488,14.7752676,14.7034178,14.6641045,0.699707031,0,0,0,,,
90970,12484,114.2512295,41.53418764,0.846,15.6204586,15.4504662,14.9915257,14.1647692,13.77495,13.0815487,12.8802471,12.2575235,12.141922,11.9817266,11.8697433,11.8455772,0.965332031,0,0,1,,,
90970,12729,115.9767508,41.55766892,0.999,16.9451942,16.7574787,16.4526978,15.565176,15.2959099,14.6306076,14.4223785,13.8237343,13.7098732,13.5353565,13.4312305,13.3962965,0.977050781,0,0,1,,,
90970,12817,115.6993707,41.56742312,0.999,17.4408112,17.1069908,16.9734478,16.373888,16.1915646,15.7123346,15.5171108,15.1100025,15.0247431,14.8562088,14.7966242,14.7663136,0.841796875,0,0,0,,,
90970,13171,115.3415929,41.58718997,0.998,18.1658821,17.8954849,17.5476723,16.747139,16.42099,15.4204865,15.3067179,14.1474476,13.85289,13.4703074,13.2315598,13.1708412,0.86328125,0,0,0,,,
90970,13417,115.5250441,41.5966886,0.899,15.6698561,15.4921284,15.2222548,14.4535208,14.2761192,13.6791096,13.4882679,12.9736471,12.8734035,12.7129622,12.6220274,12.6002941,0.982421875,0,0,1,,,
90970,13517,114.9059336,41.6006286,0.996,15.4475927,15.1933146,14.9992447,14.2293987,14.0493746,13.4453154,13.2301922,12.7382298,12.6373577,12.4677658,12.3800859,12.3486328,0.952148438,0,0,1,,,
90970,14130,114.7254206,41.6443126,0.939,17.3773193,17.2084122,16.9509392,16.182209,16.0380783,15.4324865,15.2211075,14.7452116,14.6479931,14.4818754,14.3967876,14.3759546,0.928222656,0,0,0,,,
90970,14705,114.9733762,41.66479082,0.826,15.4403172,15.1822605,15.1128683,14.4086285,14.3275595,13.8096981,13.6326485,13.2021379,13.1174393,12.9586773,12.8868294,12.8656645,0.886230469,0,0,0,,,
90970,14874,114.973871,41.68606615,1,17.0172653,16.7022076,16.666275,16.2179279,16.1650047,15.8788061,15.7507534,15.529665,15.482542,15.4140053,15.4127045,15.4049826,0.642089844,0,0,0,,,
90970,16517,116.0884194,41.91702678,0.995,17.4524384,17.0998421,16.984066,16.1798077,16.0247383,15.4158831,15.1893053,14.6873989,14.5872316,14.4109535,14.3276548,14.2939148,0.827636719,0,0,0,,,
90970,17036,115.079632,41.89114388,0.948,17.6714058,17.4933262,17.2796173,16.5666618,16.4276733,15.818059,15.6280184,15.137413,15.034523,14.8751945,14.8124704,14.7725363,0.838378906,0,0,0,,,
90970,17046,116.0901204,41.88674685,0.98,15.9818811,15.7456226,15.6747169,15.1074162,15.078764,14.7278509,14.6003313,14.3007631,14.2745628,14.1528683,14.1298618,14.1413832,0.827636719,0,0,0,,,
90970,17408,115.7507399,41.86715575,0.998,16.2164383,15.9433098,15.7537718,15.0459166,14.869957,14.279438,14.0723782,13.5895796,13.4952803,13.3227892,13.2366962,13.2163181,0.986328125,0,0,1,,,
90970,17858,115.9251753,41.84916446,0.895,16.6602287,16.4295654,15.9844179,14.9925566,14.5036354,13.6787071,13.4950838,12.6879425,12.5385866,12.3368311,12.1893539,12.154376,0.990722656,0,0,1,,,
90970,18824,115.2416232,41.79581262,0.995,16.0402908,15.8529129,15.5232315,14.8193645,14.5774536,13.9729843,13.7882595,13.2464123,13.1435022,12.9935436,12.9133244,12.8840132,0.989746094,0,0,1,,,
90970,19089,115.384819,41.78099003,0.966,17.5047989,17.3295422,17.0958481,16.3218269,16.1836357,15.6027803,15.4160881,14.9054766,14.7938004,14.6472235,14.565074,14.5407343,0.890136719,0,0,0,,,
90970,19122,114.8202602,41.78169898,0.999,16.7493973,16.5326405,16.2752304,15.2311516,14.9191799,14.0056934,13.9705868,12.8370075,12.6202745,12.3534269,12.1816206,12.1332178,0.983398438,0,0,0,,,
90970,19801,114.2151708,42.27237231,0.998,16.0689926,15.9018784,15.5618973,14.7717524,14.4880924,13.862381,13.6471596,13.1125612,13.0118532,12.8674278,12.7696238,12.7417431,0.915039063,0,0,0,,,
90970,19980,114.9905952,41.74110209,0.993,16.4683685,16.2203979,16.0240364,15.2473736,15.0556393,14.4353933,14.2269974,13.7071075,13.6028242,13.4324465,13.3249645,13.2954903,0.986328125,0,0,1,,,
90970,20040,115.4216589,42.26453408,0.999,16.2288742,16.0257797,15.7837334,14.9830112,14.8419924,14.2473183,14.0700932,13.5336056,13.4331131,13.26406,13.1776772,13.1515369,0.715332031,0,0,0,,,
90970,20169,116.0867872,42.25505741,0.986,17.7166634,17.461998,17.4481621,16.9527817,16.9601974,16.5890465,16.4029408,16.1756287,16.1649742,16.0496235,16.0384617,16.0696182,0.827636719,0,0,0,,,
90970,20305,115.35868,42.25855887,0.985,17.3630276,17.6363926,17.4512253,17.5332413,17.2983131,17.281189,17.4088478,17.2443123,17.1834259,17.0250835,16.9869614,16.990633,0.604003906,0,0,0,,,
90970,20443,115.9886551,42.2455672,0.999,17.9274979,17.7707176,17.500761,16.6720695,16.4796333,15.8836021,15.7195253,15.1374702,15.0520763,14.9001665,14.8001995,14.7902832,0.854492188,0,0,0,,,
90970,21247,115.7308173,42.20267487,0.998,17.4069061,17.2676659,16.9975414,16.2046204,15.9928169,15.3707409,15.1602173,14.6227407,14.5118275,14.3585663,14.2582912,14.2437458,0.859375,0,0,0,,,
90970,22088,115.5845387,42.15799737,0.973,18.1626205,17.9176121,17.6972656,16.9561977,16.7997704,16.1855392,15.9874325,15.4504623,15.3495579,15.158287,15.0631886,15.0288067,0.820800781,0,0,0,,,
90970,22093,115.3527396,42.1557249,0.976,15.9244423,15.5826998,15.5180368,15.1343269,15.0486155,14.7111626,14.5520439,14.2275105,14.1615725,14.0210896,13.9583149,13.9390135,0.717773438,0,0,0,,,
90970,22136,114.4050078,42.15229869,0.831,16.2158165,15.9799051,15.7851887,14.9807529,14.7895155,14.1588631,13.9480858,13.4326763,13.3368254,13.1899433,13.086792,13.0653477,0.983886719,0,0,1,,,
90970,22902,115.9096917,42.10415529,0.92,16.3141098,16.1047516,15.8487768,15.1188002,14.9322891,14.3504972,14.1659489,13.6702394,13.576066,13.430481,13.3449917,13.322176,0.865722656,0,0,0,,,
90970,23349,114.804606,42.08748816,0.965,16.3597088,16.1113529,16.021534,15.3285866,15.250412,14.7152157,14.5242901,14.1029854,14.0121193,13.8742266,13.7922745,13.7723751,0.600097656,0,0,0,,,
90970,23363,115.7146414,42.09413798,0.999,15.7808657,15.5725679,15.2911196,14.4865685,14.2767448,13.6820993,13.5012627,12.9485493,12.8389702,12.6780186,12.5786066,12.5472116,0.989746094,0,0,1,,,
90970,23553,114.4940698,42.07228229,0.848,16.6496964,16.3840408,16.2503738,15.506115,15.3480911,14.8055525,14.6022701,14.1504498,14.0623627,13.9102173,13.8346453,13.8128929,0.752929688,0,0,0,,,
90970,23699,114.3277418,42.06241793,0.916,16.6713982,16.3067436,16.2550888,15.555398,15.4465075,14.9272451,14.7320004,14.3034182,14.2189922,14.0725307,13.9842358,13.9753695,0.970703125,0,0,1,,,
90970,23961,116.0885448,42.01289319,1,17.0551796,16.7963257,16.6756535,16.2782784,16.2429981,15.9814129,15.8577309,15.6887016,15.6755772,15.5932388,15.6012983,15.622179,0.827636719,0,0,0,,,
90970,24713,115.4622032,41.95309691,0.924,17.987278,17.693779,17.5165329,16.8296795,16.7156258,16.1871834,15.9777308,15.5347652,15.43818,15.2886734,15.1954527,15.1895304,0.871582031,0,0,0,,,
90970,24729,116.0853461,41.94917926,0.908,17.4215393,17.1852417,16.9667797,16.0045815,15.8006611,15.0547676,14.8440132,14.2040682,14.0853825,13.8645229,13.7475882,13.7207899,0.827636719,0,0,0,,,
90970,25013,116.0030967,41.99477623,0.965,18.2751465,18.1991596,17.801487,17.0473442,16.7890739,16.1800804,16.0683708,15.4764662,15.3673716,15.2442074,15.1838036,15.1645756,0.618164063,0,0,0,,,
90970,25026,115.0613077,41.99740176,1,17.2942123,17.1107826,16.9099731,16.2060413,16.0939846,15.5426855,15.3473864,14.9123001,14.8204212,14.6947355,14.6217289,14.6090107,0.686035156,0,0,0,,,
90970,25773,114.2604057,41.9561712,0.966,17.1801796,16.709631,16.7589359,16.1436577,16.0431328,15.6589375,15.4822216,15.124649,15.0595741,14.9227848,14.8633928,14.854229,0.946777344,0,0,0,,,
90994,1387,119.3862167,40.91394355,0.89,17.3448715,17.0716248,16.8883934,16.0102615,15.8058624,15.1666336,14.9724464,14.4169598,14.3031063,14.1172361,14.0165205,13.9765491,0.970703125,0,1,1,4716.63,2.883,-0.418
90994,1467,118.9851416,40.91871981,0.988,16.8826332,16.7724571,16.450304,15.6812515,15.4557285,14.8404198,14.6478148,14.1361971,14.0482616,13.8933945,13.8126383,13.7905903,0.885253906,0,0,0,4948.7,3.535,-0.051
90994,2508,117.9182856,40.97107602,0.998,16.5277481,16.3472557,16.0516872,15.1723328,14.9176283,14.2652559,14.0721684,13.4821091,13.384882,13.2015972,13.1098423,13.0791006,0.979492188,0,0,1,4817.71,3.302,-0.199
90994,3597,119.5372431,41.03099018,0.845,16.7707672,16.5731907,16.3600216,15.5704727,15.4195099,14.8279734,14.6405134,14.1707592,14.0760145,13.9301071,13.855526,13.8287992,0.829589844,0,0,0,,,
90994,3852,118.1398067,41.05050544,0.999,17.7171459,17.5539608,17.3504677,16.5247993,16.360363,15.766078,15.5812235,15.0618181,14.9722204,14.8047419,14.7157631,14.6968136,0.789550781,0,0,0,,,
90994,4301,119.0430879,41.08157397,0.881,16.7424202,16.8223877,16.7836399,16.6379433,16.7230301,16.8746414,16.9465389,17.1980133,17.343914,17.3952446,17.4087029,17.4190006,0.6640625,0,0,0,,,
90994,6934,118.9121422,41.22347448,0.815,17.7495537,17.5207901,17.2177391,16.4644852,16.2437038,15.6428547,15.408412,14.9069786,14.8007774,14.6235447,14.5097504,14.4913397,0.903320313,0,1,0,4896.1,2.713,-0.494
90994,9115,119.0190172,41.34665933,0.862,16.5919762,16.3534641,16.2558632,15.5853786,15.4687824,14.9799213,14.7965002,14.3845062,14.3015671,14.1574821,14.0891705,14.0619001,0.663574219,0,1,0,5082.05,3.083,-0.638
90994,9229,118.3301984,41.34746824,0.973,17.3644638,17.1967926,16.9052658,16.1027927,15.8833122,15.2139902,15.0038548,14.4428539,14.3419619,14.1488218,14.0359554,14.009696,0.953613281,0,0,1,,,
90994,10155,119.2886966,41.40653703,0.94,17.0913048,16.7870216,16.6580753,16.0014,15.8633423,15.3533459,15.1339922,14.7179747,14.6339378,14.4753523,14.40382,14.3789597,0.949707031,0,1,0,5128.68,2.741,-0.728
90994,11239,119.2399511,41.47131588,0.979,17.6583939,17.4600735,17.3256073,16.6322269,16.5038567,15.960309,15.7660408,15.3162594,15.2278786,15.0676641,14.9859905,14.9562407,0.757324219,0,0,0,,,
90994,11691,118.0508717,41.48377409,0.999,16.710083,16.4720097,16.2755184,15.4325724,15.2295666,14.5995674,14.3972788,13.8365536,13.7442732,13.5355196,13.4363241,13.3941031,0.970703125,0,0,1,4709.51,2.978,-0.342
90994,12315,118.0738639,41.52001703,0.99,17.681673,17.4402008,17.2891445,16.4379654,16.2434464,15.6547852,15.4871979,14.9326687,14.8347549,14.665741,14.5783567,14.5525122,0.830078125,0,0,0,,,
90994,12335,118.8229491,41.52402378,0.835,17.3959846,17.1196213,17.1069489,16.3697395,16.2895908,15.7955532,15.6107473,15.1857767,15.0984268,14.9553785,14.8884258,14.8619347,0.679199219,0,0,0,,,
90994,12555,118.7106568,41.53040909,0.846,16.2126274,16.0192642,15.7938747,14.9648809,14.8067799,14.2072639,14.028698,13.5043964,13.4104786,13.2817802,13.1562576,13.1271982,0.855957031,1,1,0,4827.88,3.338,-0.329
90994,12858,118.3067742,41.54899266,0.858,17.7247086,17.5421791,17.3045368,16.4642258,16.2786369,15.6148262,15.4007397,14.8635902,14.7578983,14.5678005,14.4716492,14.4366436,0.938964844,0,0,0,,,
90994,13930,118.4833209,41.61138129,0.919,17.4287491,17.1688995,17.0948105,16.3225384,16.1957474,15.6339989,15.4375629,14.9710808,14.878828,14.7113047,14.6241074,14.6021671,0.919433594,0,0,0,4920.84,3.269,-0.586
90994,14041,119.276136,41.61483556,0.953,17.7238445,17.6177616,17.3595028,16.46315,16.265934,15.651062,15.5375624,14.9208603,14.827342,14.6742802,14.614254,14.5765123,0.622558594,0,0,0,,,
90994,15290,119.7406773,41.68115413,0.999,17.0063248,16.8110619,16.7472935,15.9037161,15.8025818,15.2657938,15.083107,14.6082668,14.5340004,14.3632994,14.281785,14.2548733,0.841796875,0,1,0,5035.6,3.8,-0.444
90994,15916,118.684175,41.98721622,0.862,17.4657001,17.1079235,17.0782814,16.221653,16.0647564,15.4104395,15.1712713,14.6448402,14.5367718,14.3246412,14.2030277,14.1629486,0.956054688,0,0,1,,,
90994,15920,119.0952718,41.98427922,0.914,17.673069,17.5404396,17.3768883,16.6993885,16.5660458,16.0215244,15.8433552,15.3910198,15.3004522,15.1429415,15.0627089,15.0358076,0.717285156,0,0,0,,,
90994,16174,119.4090373,41.92862935,0.835,16.3435516,16.183672,15.7998619,14.9846001,14.703002,14.0503407,13.866991,13.2733488,13.1743355,13.0409861,12.905961,12.875104,0.987304688,1,0,1,4683.39,3.184,-0.129
90994,16458,119.4574222,41.91759293,0.861,16.8344917,16.6046276,16.5350609,15.7074118,15.574605,15.051486,14.8623056,14.3971233,14.2979069,14.1443748,14.0663481,14.0367794,0.9140625,0,0,0,,,
90994,16524,119.2317794,41.9144712,0.857,16.9428978,16.7302322,16.5240841,15.7055254,15.5246468,14.932395,14.7155743,14.2486858,14.1526365,13.9851379,13.8976545,13.8746471,0.962890625,0,0,1,,,
90994,16615,119.6299736,41.90336534,0.996,15.6457472,15.364028,15.3449011,14.6160583,14.5312881,14.0160151,13.8288851,13.410574,13.3315659,13.1848001,13.0927258,13.0709343,0.969238281,0,0,1,5105.68,3.217,-0.736
90994,16719,118.8968587,41.90484414,0.835,16.1603699,16.0139236,15.6955109,14.9188786,14.7019339,14.1099224,13.9082165,13.4128704,13.3217602,13.2039127,13.0884714,13.0600948,0.972167969,0,0,1,,,
90994,17545,118.835354,42.14218177,0.999,16.1900463,16.0045929,15.7882509,15.0684338,14.9435472,14.3917761,14.1921463,13.7471752,13.6656551,13.5078144,13.4198112,13.3976326,0.668457031,0,0,0,5210.93,3.601,-0.374
90994,19661,118.6679854,41.73897368,0.998,17.5301762,17.2986259,17.0233288,16.2171917,16.0023098,15.4144974,15.2460365,14.6877642,14.6004295,14.4385815,14.3468227,14.3232403,0.839355469,0,0,0,,,
90994,21638,119.2423996,42.17994919,0.998,16.4787292,16.27174,16.0926685,15.3604679,15.2230473,14.6840162,14.4872875,14.0454884,13.9612818,13.8137674,13.7413101,13.7165108,0.838867188,0,0,0,5055.57,3.19,-0.38
90994,21808,118.8669953,42.19161656,0.872,16.6948929,16.4986992,16.2844696,15.3101711,15.0538273,14.3235798,14.0946159,13.4723806,13.3561325,13.1701565,13.0112553,12.9656239,0.990234375,1,0,1,4693.47,2.573,-0.524
90994,23080,118.4025141,42.14465313,1,16.8477058,16.6708145,16.3189392,15.5042057,15.2465696,14.5674667,14.3538065,13.7771845,13.6628265,13.4793196,13.3700409,13.3402462,0.969238281,0,0,1,4737.37,2.966,-0.335
91006,2165,119.8489627,40.98142888,0.963,16.7408772,16.5230312,16.2223167,15.2810907,14.9413528,14.2493963,14.0223274,13.4120722,13.2891378,13.10882,13.0048103,12.9635334,0.969726563,0,0,1,,,
91006,2199,120.404369,40.98016261,0.98,16.0544167,15.9086018,15.4822016,14.672143,14.3439465,13.6640987,13.4333572,12.857645,12.7546406,12.5753088,12.473671,12.4415493,0.961425781,0,0,1,,,
91006,3648,121.3758817,41.07823612,0.939,15.6471682,15.3287868,15.2465258,14.5043516,14.374485,13.8462257,13.6344442,13.195219,13.1049309,12.9213343,12.8368721,12.8033752,0.878417969,1,0,0,4974.26,2.37,-0.815
91006,4052,120.1795386,41.10054506,0.918,15.3686447,15.1694717,14.9485931,14.1937084,14.0266056,13.4799109,13.2866163,12.8322172,12.7507734,12.6001558,12.5386486,12.505538,0.848632813,1,1,0,5025.45,3.088,-0.265
91006,4795,121.4929677,41.15872084,0.791,14.551301,14.6601391,14.7428284,14.767663,14.8555155,15.0082817,15.1503725,15.51544,15.6813059,15.9129448,16.2195721,16.2440071,0.659667969,0,0,0,,,
91006,4950,120.612942,41.15975299,0.92,16.0724831,15.8533077,15.5805874,14.6880188,14.4427652,13.7395058,13.5233421,12.9196835,12.8027973,12.5865526,12.466629,12.4238453,0.979980469,0,1,1,4500.18,2.256,-0.536
91006,6030,120.7491521,41.24390558,0.864,14.6865578,14.8121185,14.8623991,14.9285765,14.9850826,15.1341295,15.2403889,15.5447826,15.6726055,15.8799381,16.0554962,16.1172543,0.649414063,0,0,0,,,
91006,7628,121.1055722,41.33537464,0.992,15.1153479,14.906621,14.7153482,13.9957952,13.8703518,13.320406,13.1202183,12.6723938,12.5858002,12.4225578,12.343689,12.309762,0.771484375,1,1,0,5091.19,3.161,-0.646
91006,7723,119.9082642,41.34662404,0.95,15.9575758,15.854744,15.5024414,14.7315884,14.5307484,13.9426289,13.7637682,13.2436714,13.1554565,12.995676,12.9273071,12.8907375,0.702148438,0,0,0,,,
91006,7732,121.4376695,41.34959482,0.935,16.1447868,15.8547029,15.7696571,14.9766712,14.8331699,14.2199173,13.9987001,13.496295,13.3873882,13.1836996,13.0829754,13.0428352,0.951171875,0,1,1,,,
91006,10001,121.5327815,41.4959598,0.889,16.7595177,16.5770817,16.2949142,15.5115318,15.312892,14.7186947,14.5106926,14.0006838,13.9041328,13.7399931,13.65308,13.6273489,0.731933594,0,1,0,4963.56,3.565,0.265
91006,10091,120.631428,41.5037896,0.925,16.1432304,15.9598351,15.7493639,14.9859772,14.8300877,14.2464828,14.0432844,13.5665855,13.4722996,13.3026257,13.2227583,13.1890554,0.827148438,0,1,0,4984.08,3.02,-0.446
91006,10253,121.1298875,41.50788866,0.929,15.8735819,15.5677357,15.4371624,14.729845,14.5688305,14.0796661,13.8697605,13.4471493,13.3538036,13.1894751,13.1103773,13.0844994,0.91015625,0,0,0,,,
91006,12307,121.2694316,42.11762877,0.951,16.044096,15.6985264,15.616643,14.9040108,14.7775173,14.2142296,13.9899826,13.5275249,13.4258528,13.2412157,13.1392059,13.1123276,0.943847656,0,1,0,,,
91006,13243,121.2526702,42.07495385,0.922,16.2200394,16.1928787,15.8351564,15.1316338,14.8214502,14.0615826,13.8156271,13.2639885,13.1568089,12.9834146,12.8819504,12.8494205,0.975585938,1,0,1,4770.73,2.196,-0.675
91006,13364,121.2556701,42.02561039,0.943,16.1813889,16.0229073,15.6833954,14.8835821,14.6291456,13.9991264,13.7857456,13.2385998,13.130002,12.959981,12.8686562,12.8332348,0.731933594,0,0,0,,,
91006,14501,121.333439,41.91483016,0.946,16.0819225,15.8669701,15.7360306,14.9630585,14.8314495,14.2618637,14.0550594,13.5802765,13.4811659,13.3055153,13.2171211,13.1860037,0.900878906,0,0,0,,,
91006,15887,121.3224838,41.89564479,0.922,16.208828,16.0583305,15.7941542,15.0056515,14.826252,14.2353992,14.0468407,13.5256014,13.4181356,13.2550201,13.1726322,13.1433554,0.859863281,0,0,0,4956.33,3.457,-0.39
91006,16024,121.2970423,41.89733103,0.996,16.7595367,16.6496105,16.1969261,15.3724165,15.0587082,14.4014091,14.2084656,13.6173201,13.5018635,13.3362837,13.2463369,13.2130299,0.65234375,0,0,0,,,
91006,16153,120.5865361,41.87913191,0.968,15.7984037,15.6299829,15.2459297,14.4190359,14.1438913,13.4622202,13.2373695,12.6689882,12.561861,12.3853407,12.2884474,12.2545633,0.919433594,0,0,0,4700.46,2.561,-0.222
91006,18400,120.7157472,41.73562759,0.924,17.3865967,17.1192665,16.8832664,16.0253086,15.7817135,15.1069412,14.8746872,14.3093872,14.2021713,13.9988365,13.8912849,13.8483734,0.930175781,0,1,0,4679.49,2.275,-0.634
